,Date,Season,home,visitor,FT,hgoal,vgoal
376,1998-04-17,1998,FC Dallas,San Jose Earthquakes,1-2,1,2
377,1998-04-17,1998,New England Revolution,DC United,2-1,2,1
378,1998-04-17,1998,Sporting Kansas City,LA Galaxy,1-2,1,2
379,1998-04-18,1998,Colorado Rapids,Tampa Bay Mutiny,3-0,3,0
380,1998-04-24,1998,Colorado Rapids,Chicago Fire,5-4,5,4
381,1998-04-24,1998,FC Dallas,Sporting Kansas City,3-1,3,1
382,1998-04-24,1998,LA Galaxy,Tampa Bay Mutiny,5-1,5,1
383,1998-04-24,1998,New England Revolution,Miami Fusion,3-0,3,0
384,1998-04-24,1998,New York Red Bulls,San Jose Earthquakes,4-3,4,3
385,1998-04-25,1998,DC United,Columbus Crew,2-1,2,1
386,1998-04-28,1998,DC United,San Jose Earthquakes,3-1,3,1
387,1998-04-28,1998,Sporting Kansas City,LA Galaxy,0-2,0,2
388,1998-04-29,1998,Tampa Bay Mutiny,Columbus Crew,0-1,0,1
389,1998-05-01,1998,Chicago Fire,DC United,1-3,1,3
390,1998-05-01,1998,Miami Fusion,Colorado Rapids,3-2,3,2
391,1998-05-02,1998,San Jose Earthquakes,New England Revolution,1-3,1,3
392,1998-05-02,1998,Tampa Bay Mutiny,New York Red Bulls,0-1,0,1
393,1998-05-05,1998,LA Galaxy,Colorado Rapids,7-4,7,4
394,1998-05-05,1998,New York Red Bulls,FC Dallas,0-1,0,1
395,1998-05-08,1998,Colorado Rapids,San Jose Earthquakes,2-3,2,3
396,1998-05-08,1998,DC United,New York Red Bulls,2-0,2,0
397,1998-05-08,1998,Miami Fusion,Columbus Crew,2-0,2,0
398,1998-05-09,1998,New England Revolution,Tampa Bay Mutiny,4-3,4,3
399,1998-05-12,1998,DC United,New England Revolution,3-2,3,2
400,1998-05-12,1998,Tampa Bay Mutiny,Sporting Kansas City,2-1,2,1
401,1998-05-15,1998,FC Dallas,Colorado Rapids,2-1,2,1
402,1998-05-15,1998,San Jose Earthquakes,Miami Fusion,2-0,2,0
403,1998-05-15,1998,Tampa Bay Mutiny,Chicago Fire,1-2,1,2
404,1998-05-15,1998,New England Revolution,Sporting Kansas City,1-3,1,3
405,1998-05-15,1998,New York Red Bulls,DC United,4-3,4,3
406,1998-05-16,1998,Columbus Crew,LA Galaxy,2-4,2,4
407,1998-05-19,1998,Chicago Fire,LA Galaxy,3-1,3,1
408,1998-05-19,1998,FC Dallas,Sporting Kansas City,1-2,1,2
409,1998-05-21,1998,New England Revolution,Columbus Crew,0-2,0,2
410,1998-05-22,1998,Chicago Fire,Colorado Rapids,5-0,5,0
411,1998-05-22,1998,DC United,Tampa Bay Mutiny,3-2,3,2
412,1998-05-22,1998,LA Galaxy,FC Dallas,4-1,4,1
413,1998-05-22,1998,New York Red Bulls,Miami Fusion,4-2,4,2
414,1998-05-22,1998,Sporting Kansas City,San Jose Earthquakes,0-1,0,1
415,1998-05-26,1998,Sporting Kansas City,Columbus Crew,2-1,2,1
416,1998-05-27,1998,Colorado Rapids,Miami Fusion,3-0,3,0
417,1998-05-29,1998,Columbus Crew,San Jose Earthquakes,4-1,4,1
418,1998-05-29,1998,LA Galaxy,Chicago Fire,1-2,1,2
419,1998-05-29,1998,Tampa Bay Mutiny,DC United,1-2,1,2
420,1998-05-30,1998,Colorado Rapids,Sporting Kansas City,2-1,2,1
421,1998-05-30,1998,FC Dallas,Miami Fusion,2-0,2,0
422,1998-05-30,1998,New England Revolution,New York Red Bulls,1-2,1,2
423,1998-06-02,1998,San Jose Earthquakes,DC United,0-4,0,4
424,1998-06-02,1998,New York Red Bulls,Tampa Bay Mutiny,1-2,1,2
425,1998-06-03,1998,FC Dallas,LA Galaxy,1-8,1,8
426,1998-06-05,1998,Chicago Fire,Columbus Crew,2-0,2,0
427,1998-06-05,1998,Colorado Rapids,San Jose Earthquakes,2-0,2,0
428,1998-06-05,1998,Sporting Kansas City,Tampa Bay Mutiny,1-0,1,0
429,1998-06-06,1998,DC United,FC Dallas,4-5,4,5
430,1998-06-06,1998,LA Galaxy,New England Revolution,5-1,5,1
431,1998-06-06,1998,Miami Fusion,New York Red Bulls,1-2,1,2
432,1998-06-10,1998,Chicago Fire,San Jose Earthquakes,5-2,5,2
433,1998-06-12,1998,Columbus Crew,DC United,3-4,3,4
434,1998-06-12,1998,New York Red Bulls,Miami Fusion,3-1,3,1
435,1998-06-13,1998,New England Revolution,Chicago Fire,1-3,1,3
436,1998-06-16,1998,Chicago Fire,FC Dallas,1-0,1,0
437,1998-06-17,1998,LA Galaxy,Colorado Rapids,2-1,2,1
438,1998-06-19,1998,Columbus Crew,New York Red Bulls,2-1,2,1
439,1998-06-20,1998,FC Dallas,Tampa Bay Mutiny,0-1,0,1
440,1998-06-23,1998,Chicago Fire,Sporting Kansas City,4-1,4,1
441,1998-06-23,1998,New York Red Bulls,New England Revolution,5-3,5,3
442,1998-06-24,1998,Colorado Rapids,DC United,3-1,3,1
443,1998-06-26,1998,San Jose Earthquakes,LA Galaxy,1-2,1,2
444,1998-06-26,1998,Miami Fusion,Tampa Bay Mutiny,2-1,2,1
445,1998-06-26,1998,New England Revolution,FC Dallas,3-4,3,4
446,1998-06-30,1998,Chicago Fire,FC Dallas,4-1,4,1
447,1998-06-30,1998,Sporting Kansas City,New England Revolution,1-0,1,0
448,1998-07-01,1998,DC United,Miami Fusion,3-1,3,1
449,1998-07-02,1998,San Jose Earthquakes,Columbus Crew,2-1,2,1
450,1998-07-03,1998,Colorado Rapids,New York Red Bulls,1-0,1,0
451,1998-07-03,1998,FC Dallas,Chicago Fire,0-1,0,1
452,1998-07-03,1998,LA Galaxy,Sporting Kansas City,2-0,2,0
453,1998-07-03,1998,Tampa Bay Mutiny,New England Revolution,2-3,2,3
454,1998-07-08,1998,Columbus Crew,Chicago Fire,3-0,3,0
455,1998-07-10,1998,Colorado Rapids,New England Revolution,2-1,2,1
456,1998-07-10,1998,DC United,LA Galaxy,3-0,3,0
457,1998-07-10,1998,New York Red Bulls,Tampa Bay Mutiny,1-2,1,2
458,1998-07-10,1998,Sporting Kansas City,FC Dallas,2-0,2,0
459,1998-07-14,1998,Miami Fusion,San Jose Earthquakes,3-2,3,2
460,1998-07-14,1998,Tampa Bay Mutiny,LA Galaxy,1-3,1,3
461,1998-07-14,1998,New England Revolution,DC United,0-1,0,1
462,1998-07-17,1998,DC United,Chicago Fire,4-1,4,1
463,1998-07-17,1998,FC Dallas,New England Revolution,1-3,1,3
464,1998-07-17,1998,San Jose Earthquakes,Tampa Bay Mutiny,0-1,0,1
465,1998-07-17,1998,LA Galaxy,Miami Fusion,2-3,2,3
466,1998-07-18,1998,New York Red Bulls,Columbus Crew,3-0,3,0
467,1998-07-18,1998,Sporting Kansas City,Colorado Rapids,4-1,4,1
468,1998-07-24,1998,Columbus Crew,FC Dallas,1-2,1,2
469,1998-07-24,1998,San Jose Earthquakes,Sporting Kansas City,2-1,2,1
470,1998-07-24,1998,LA Galaxy,DC United,0-1,0,1
471,1998-07-24,1998,Tampa Bay Mutiny,Colorado Rapids,2-3,2,3
472,1998-07-24,1998,New York Red Bulls,Chicago Fire,3-2,3,2
473,1998-07-25,1998,New England Revolution,Miami Fusion,1-2,1,2
474,1998-07-28,1998,DC United,Tampa Bay Mutiny,3-2,3,2
475,1998-07-28,1998,FC Dallas,LA Galaxy,3-0,3,0
476,1998-07-28,1998,San Jose Earthquakes,Chicago Fire,3-0,3,0
477,1998-07-28,1998,Miami Fusion,Columbus Crew,3-2,3,2
478,1998-07-28,1998,New England Revolution,Colorado Rapids,1-3,1,3
479,1998-07-28,1998,New York Red Bulls,Sporting Kansas City,3-2,3,2
480,1998-08-04,1998,Colorado Rapids,LA Galaxy,1-6,1,6
481,1998-08-04,1998,New England Revolution,San Jose Earthquakes,3-0,3,0
482,1998-08-05,1998,Tampa Bay Mutiny,Miami Fusion,3-1,3,1
483,1998-08-06,1998,FC Dallas,DC United,0-1,0,1
484,1998-08-07,1998,Chicago Fire,LA Galaxy,1-2,1,2
485,1998-08-07,1998,Columbus Crew,New England Revolution,6-1,6,1
486,1998-08-07,1998,Sporting Kansas City,Colorado Rapids,3-1,3,1
487,1998-08-08,1998,San Jose Earthquakes,New York Red Bulls,5-1,5,1
488,1998-08-11,1998,New York Red Bulls,Columbus Crew,3-1,3,1
489,1998-08-12,1998,LA Galaxy,Sporting Kansas City,3-0,3,0
490,1998-08-13,1998,Tampa Bay Mutiny,New England Revolution,1-2,1,2
491,1998-08-14,1998,Chicago Fire,San Jose Earthquakes,2-1,2,1
492,1998-08-14,1998,Colorado Rapids,FC Dallas,0-1,0,1
493,1998-08-14,1998,Miami Fusion,New York Red Bulls,3-1,3,1
494,1998-08-15,1998,Columbus Crew,Sporting Kansas City,5-3,5,3
495,1998-08-17,1998,New York Red Bulls,Colorado Rapids,4-1,4,1
496,1998-08-18,1998,Miami Fusion,FC Dallas,2-1,2,1
497,1998-08-20,1998,Colorado Rapids,Chicago Fire,0-2,0,2
498,1998-08-21,1998,Columbus Crew,Tampa Bay Mutiny,3-1,3,1
499,1998-08-21,1998,DC United,New York Red Bulls,2-1,2,1
500,1998-08-21,1998,San Jose Earthquakes,FC Dallas,2-1,2,1
501,1998-08-21,1998,New England Revolution,LA Galaxy,1-5,1,5
502,1998-08-22,1998,Sporting Kansas City,Miami Fusion,2-0,2,0
503,1998-08-25,1998,Sporting Kansas City,DC United,1-2,1,2
504,1998-08-28,1998,FC Dallas,New York Red Bulls,2-0,2,0
505,1998-08-28,1998,San Jose Earthquakes,Colorado Rapids,1-3,1,3
506,1998-08-28,1998,LA Galaxy,Columbus Crew,0-3,0,3
507,1998-08-28,1998,Tampa Bay Mutiny,DC United,3-2,3,2
508,1998-08-28,1998,Sporting Kansas City,Chicago Fire,2-3,2,3
509,1998-08-29,1998,Miami Fusion,New England Revolution,3-2,3,2
510,1998-09-01,1998,Chicago Fire,Miami Fusion,3-2,3,2
511,1998-09-01,1998,Colorado Rapids,Sporting Kansas City,3-2,3,2
512,1998-09-01,1998,LA Galaxy,FC Dallas,3-0,3,0
513,1998-09-01,1998,New York Red Bulls,New England Revolution,0-2,0,2
514,1998-09-02,1998,Tampa Bay Mutiny,San Jose Earthquakes,2-1,2,1
515,1998-09-04,1998,Miami Fusion,LA Galaxy,3-5,3,5
516,1998-09-04,1998,Sporting Kansas City,San Jose Earthquakes,5-1,5,1
517,1998-09-05,1998,Columbus Crew,New York Red Bulls,4-3,4,3
518,1998-09-08,1998,Columbus Crew,Miami Fusion,1-0,1,0
519,1998-09-09,1998,FC Dallas,Chicago Fire,3-2,3,2
520,1998-09-11,1998,New England Revolution,Columbus Crew,2-0,2,0
521,1998-09-12,1998,Chicago Fire,Colorado Rapids,3-1,3,1
522,1998-09-12,1998,FC Dallas,San Jose Earthquakes,1-3,1,3
523,1998-09-12,1998,Miami Fusion,DC United,4-3,4,3
524,1998-09-12,1998,Tampa Bay Mutiny,New York Red Bulls,2-1,2,1
525,1998-09-15,1998,Columbus Crew,Colorado Rapids,2-4,2,4
526,1998-09-15,1998,San Jose Earthquakes,LA Galaxy,0-1,0,1
527,1998-09-15,1998,New York Red Bulls,DC United,0-5,0,5
528,1998-09-16,1998,Chicago Fire,Sporting Kansas City,1-0,1,0
529,1998-09-18,1998,Colorado Rapids,Columbus Crew,2-1,2,1
530,1998-09-18,1998,DC United,Miami Fusion,1-3,1,3
531,1998-09-18,1998,New England Revolution,Tampa Bay Mutiny,3-0,3,0
532,1998-09-18,1998,Sporting Kansas City,FC Dallas,0-1,0,1
533,1998-09-19,1998,LA Galaxy,San Jose Earthquakes,0-1,0,1
534,1998-09-22,1998,Chicago Fire,New England Revolution,3-2,3,2
535,1998-09-23,1998,Columbus Crew,Tampa Bay Mutiny,3-4,3,4
536,1998-09-25,1998,Colorado Rapids,FC Dallas,3-1,3,1
537,1998-09-25,1998,New England Revolution,New York Red Bulls,0-1,0,1
538,1998-09-26,1998,DC United,Columbus Crew,3-2,3,2
539,1998-09-26,1998,San Jose Earthquakes,Sporting Kansas City,2-0,2,0
540,1998-09-26,1998,LA Galaxy,Chicago Fire,1-0,1,0
541,1998-09-26,1998,Miami Fusion,Tampa Bay Mutiny,1-3,1,3
542,1998-09-29,1998,Columbus Crew,New York Red Bulls,5-3,5,3
543,1998-09-29,1998,DC United,Miami Fusion,2-1,2,1
544,1998-09-30,1998,Chicago Fire,Colorado Rapids,2-1,2,1
545,1998-09-30,1998,LA Galaxy,FC Dallas,6-1,6,1
546,1998-10-02,1998,New York Red Bulls,Columbus Crew,1-1,1,1
547,1998-10-03,1998,FC Dallas,LA Galaxy,2-3,2,3
548,1998-10-03,1998,Miami Fusion,DC United,0-0,0,0
549,1998-10-04,1998,Colorado Rapids,Chicago Fire,0-1,0,1
550,1998-10-09,1998,LA Galaxy,Chicago Fire,0-1,0,1
551,1998-10-10,1998,DC United,Columbus Crew,2-0,2,0
552,1998-10-15,1998,Chicago Fire,LA Galaxy,1-1,1,1
553,1998-10-17,1998,Columbus Crew,DC United,4-2,4,2
554,1998-10-20,1998,DC United,Columbus Crew,3-0,3,0
555,1998-10-24,1998,Chicago Fire,DC United,2-0,2,0
556,1999-03-19,1999,FC Dallas,Sporting Kansas City,4-0,4,0
557,1999-03-19,1999,San Jose Earthquakes,Chicago Fire,1-3,1,3
558,1999-03-19,1999,LA Galaxy,Colorado Rapids,2-1,2,1
559,1999-03-19,1999,Miami Fusion,New York Red Bulls,2-3,2,3
560,1999-03-19,1999,Tampa Bay Mutiny,DC United,2-5,2,5
561,1999-03-26,1999,San Jose Earthquakes,Colorado Rapids,3-2,3,2
562,1999-03-26,1999,Sporting Kansas City,Chicago Fire,0-3,0,3
563,1999-03-27,1999,LA Galaxy,FC Dallas,1-0,1,0
564,1999-03-27,1999,Miami Fusion,New England Revolution,2-1,2,1
565,1999-03-27,1999,New York Red Bulls,Columbus Crew,1-0,1,0
566,1999-04-02,1999,San Jose Earthquakes,LA Galaxy,2-1,2,1
567,1999-04-02,1999,Miami Fusion,Chicago Fire,1-4,1,4
568,1999-04-02,1999,Tampa Bay Mutiny,Columbus Crew,2-3,2,3
569,1999-04-02,1999,New York Red Bulls,DC United,0-1,0,1
570,1999-04-02,1999,Sporting Kansas City,New England Revolution,0-1,0,1
571,1999-04-07,1999,LA Galaxy,Columbus Crew,1-2,1,2
572,1999-04-09,1999,Chicago Fire,FC Dallas,0-1,0,1
573,1999-04-09,1999,Colorado Rapids,Miami Fusion,4-1,4,1
574,1999-04-09,1999,New England Revolution,DC United,2-3,2,3
575,1999-04-09,1999,Sporting Kansas City,San Jose Earthquakes,1-2,1,2
576,1999-04-10,1999,Tampa Bay Mutiny,New York Red Bulls,1-2,1,2
577,1999-04-14,1999,Miami Fusion,FC Dallas,2-1,2,1
578,1999-04-16,1999,Chicago Fire,LA Galaxy,1-0,1,0
579,1999-04-16,1999,Colorado Rapids,Sporting Kansas City,2-1,2,1
580,1999-04-16,1999,DC United,San Jose Earthquakes,1-2,1,2
581,1999-04-16,1999,New England Revolution,Columbus Crew,0-1,0,1
582,1999-04-17,1999,FC Dallas,Tampa Bay Mutiny,2-1,2,1
583,1999-04-23,1999,DC United,New England Revolution,2-3,2,3
584,1999-04-23,1999,FC Dallas,Columbus Crew,2-0,2,0
585,1999-04-23,1999,LA Galaxy,San Jose Earthquakes,1-0,1,0
586,1999-04-23,1999,Miami Fusion,Sporting Kansas City,1-0,1,0
587,1999-04-24,1999,New York Red Bulls,Tampa Bay Mutiny,0-1,0,1
588,1999-04-27,1999,Sporting Kansas City,Columbus Crew,0-1,0,1
589,1999-04-29,1999,San Jose Earthquakes,FC Dallas,2-1,2,1
590,1999-04-30,1999,Chicago Fire,DC United,3-2,3,2
591,1999-04-30,1999,Tampa Bay Mutiny,Miami Fusion,2-1,2,1
592,1999-04-30,1999,New England Revolution,Colorado Rapids,1-2,1,2
593,1999-04-30,1999,New York Red Bulls,LA Galaxy,0-1,0,1
594,1999-05-07,1999,DC United,New York Red Bulls,2-1,2,1
595,1999-05-07,1999,FC Dallas,Colorado Rapids,1-2,1,2
596,1999-05-07,1999,Tampa Bay Mutiny,Chicago Fire,2-1,2,1
597,1999-05-07,1999,New England Revolution,Miami Fusion,1-0,1,0
598,1999-05-07,1999,Sporting Kansas City,LA Galaxy,2-1,2,1
599,1999-05-08,1999,San Jose Earthquakes,Columbus Crew,1-2,1,2
600,1999-05-14,1999,Columbus Crew,New England Revolution,2-0,2,0
601,1999-05-14,1999,FC Dallas,San Jose Earthquakes,2-1,2,1
602,1999-05-14,1999,LA Galaxy,Tampa Bay Mutiny,0-1,0,1
603,1999-05-14,1999,New York Red Bulls,Miami Fusion,3-2,3,2
604,1999-05-14,1999,Sporting Kansas City,DC United,3-4,3,4
605,1999-05-15,1999,Chicago Fire,Colorado Rapids,0-1,0,1
606,1999-05-21,1999,Chicago Fire,Sporting Kansas City,3-1,3,1
607,1999-05-21,1999,Colorado Rapids,New York Red Bulls,2-0,2,0
608,1999-05-21,1999,Columbus Crew,Tampa Bay Mutiny,0-1,0,1
609,1999-05-21,1999,San Jose Earthquakes,FC Dallas,2-1,2,1
610,1999-05-21,1999,Miami Fusion,DC United,1-3,1,3
611,1999-05-22,1999,LA Galaxy,New England Revolution,1-0,1,0
612,1999-05-25,1999,FC Dallas,Miami Fusion,2-1,2,1
613,1999-05-26,1999,Colorado Rapids,San Jose Earthquakes,4-2,4,2
614,1999-05-28,1999,Columbus Crew,LA Galaxy,2-1,2,1
615,1999-05-28,1999,DC United,Chicago Fire,3-1,3,1
616,1999-05-28,1999,Miami Fusion,Tampa Bay Mutiny,2-1,2,1
617,1999-05-28,1999,New York Red Bulls,New England Revolution,3-4,3,4
618,1999-06-02,1999,San Jose Earthquakes,Colorado Rapids,4-3,4,3
619,1999-06-04,1999,DC United,Columbus Crew,1-0,1,0
620,1999-06-04,1999,Tampa Bay Mutiny,Miami Fusion,1-0,1,0
621,1999-06-04,1999,New England Revolution,Chicago Fire,2-0,2,0
622,1999-06-04,1999,New York Red Bulls,FC Dallas,2-5,2,5
623,1999-06-05,1999,LA Galaxy,Sporting Kansas City,1-0,1,0
624,1999-06-09,1999,DC United,Miami Fusion,3-1,3,1
625,1999-06-11,1999,San Jose Earthquakes,Tampa Bay Mutiny,2-1,2,1
626,1999-06-11,1999,LA Galaxy,Chicago Fire,2-1,2,1
627,1999-06-11,1999,New York Red Bulls,Colorado Rapids,0-1,0,1
628,1999-06-11,1999,Sporting Kansas City,FC Dallas,1-0,1,0
629,1999-06-12,1999,Columbus Crew,DC United,1-2,1,2
630,1999-06-12,1999,New England Revolution,Miami Fusion,4-3,4,3
631,1999-06-15,1999,Columbus Crew,New England Revolution,2-1,2,1
632,1999-06-15,1999,FC Dallas,DC United,3-0,3,0
633,1999-06-18,1999,Chicago Fire,San Jose Earthquakes,2-0,2,0
634,1999-06-18,1999,Colorado Rapids,FC Dallas,2-1,2,1
635,1999-06-18,1999,DC United,LA Galaxy,1-2,1,2
636,1999-06-18,1999,Tampa Bay Mutiny,New England Revolution,2-3,2,3
637,1999-06-19,1999,Sporting Kansas City,New York Red Bulls,6-0,6,0
638,1999-06-25,1999,Colorado Rapids,Chicago Fire,2-0,2,0
639,1999-06-25,1999,Columbus Crew,New York Red Bulls,2-1,2,1
640,1999-06-25,1999,DC United,Sporting Kansas City,3-0,3,0
641,1999-06-25,1999,FC Dallas,New England Revolution,2-0,2,0
642,1999-06-25,1999,Miami Fusion,San Jose Earthquakes,1-2,1,2
643,1999-06-26,1999,Tampa Bay Mutiny,LA Galaxy,2-4,2,4
644,1999-06-29,1999,Columbus Crew,San Jose Earthquakes,4-3,4,3
645,1999-06-29,1999,New York Red Bulls,Tampa Bay Mutiny,2-1,2,1
646,1999-07-01,1999,Chicago Fire,FC Dallas,2-1,2,1
647,1999-07-02,1999,Tampa Bay Mutiny,Sporting Kansas City,1-2,1,2
648,1999-07-03,1999,Colorado Rapids,Columbus Crew,0-3,0,3
649,1999-07-03,1999,FC Dallas,Chicago Fire,1-2,1,2
650,1999-07-03,1999,San Jose Earthquakes,DC United,2-1,2,1
651,1999-07-03,1999,LA Galaxy,Miami Fusion,1-2,1,2
652,1999-07-03,1999,New England Revolution,New York Red Bulls,3-2,3,2
653,1999-07-06,1999,Columbus Crew,DC United,1-2,1,2
654,1999-07-06,1999,Sporting Kansas City,Colorado Rapids,1-2,1,2
655,1999-07-07,1999,Tampa Bay Mutiny,San Jose Earthquakes,2-1,2,1
656,1999-07-09,1999,Chicago Fire,New York Red Bulls,2-0,2,0
657,1999-07-09,1999,DC United,Colorado Rapids,1-2,1,2
658,1999-07-09,1999,FC Dallas,Sporting Kansas City,5-0,5,0
659,1999-07-09,1999,Miami Fusion,Columbus Crew,2-0,2,0
660,1999-07-10,1999,New England Revolution,LA Galaxy,2-5,2,5
661,1999-07-21,1999,Sporting Kansas City,Tampa Bay Mutiny,4-3,4,3
662,1999-07-22,1999,Chicago Fire,San Jose Earthquakes,2-3,2,3
663,1999-07-23,1999,Columbus Crew,FC Dallas,4-1,4,1
664,1999-07-23,1999,New York Red Bulls,Miami Fusion,0-1,0,1
665,1999-07-24,1999,Colorado Rapids,Tampa Bay Mutiny,2-3,2,3
666,1999-07-24,1999,LA Galaxy,Sporting Kansas City,2-1,2,1
667,1999-07-24,1999,New England Revolution,DC United,0-2,0,2
668,1999-07-27,1999,Colorado Rapids,LA Galaxy,1-0,1,0
669,1999-07-28,1999,Miami Fusion,Tampa Bay Mutiny,3-2,3,2
670,1999-07-30,1999,Chicago Fire,LA Galaxy,0-1,0,1
671,1999-07-30,1999,FC Dallas,Colorado Rapids,0-2,0,2
672,1999-07-30,1999,Tampa Bay Mutiny,New England Revolution,4-1,4,1
673,1999-07-30,1999,Sporting Kansas City,San Jose Earthquakes,3-2,3,2
674,1999-07-31,1999,Columbus Crew,Miami Fusion,4-0,4,0
675,1999-08-03,1999,FC Dallas,New York Red Bulls,2-0,2,0
676,1999-08-04,1999,Sporting Kansas City,Chicago Fire,1-2,1,2
677,1999-08-05,1999,Colorado Rapids,New England Revolution,1-0,1,0
678,1999-08-06,1999,San Jose Earthquakes,LA Galaxy,1-4,1,4
679,1999-08-06,1999,Miami Fusion,New York Red Bulls,2-0,2,0
680,1999-08-07,1999,Chicago Fire,Colorado Rapids,5-0,5,0
681,1999-08-07,1999,Columbus Crew,Sporting Kansas City,2-1,2,1
682,1999-08-07,1999,DC United,Tampa Bay Mutiny,3-2,3,2
683,1999-08-10,1999,New York Red Bulls,DC United,1-4,1,4
684,1999-08-11,1999,New England Revolution,San Jose Earthquakes,1-2,1,2
685,1999-08-12,1999,Tampa Bay Mutiny,Colorado Rapids,0-1,0,1
686,1999-08-13,1999,DC United,Columbus Crew,2-1,2,1
687,1999-08-13,1999,LA Galaxy,FC Dallas,2-0,2,0
688,1999-08-13,1999,New York Red Bulls,Sporting Kansas City,1-2,1,2
689,1999-08-14,1999,Chicago Fire,Miami Fusion,1-2,1,2
690,1999-08-17,1999,Colorado Rapids,FC Dallas,0-3,0,3
691,1999-08-17,1999,New England Revolution,Tampa Bay Mutiny,0-1,0,1
692,1999-08-17,1999,New York Red Bulls,Columbus Crew,2-4,2,4
693,1999-08-20,1999,San Jose Earthquakes,New England Revolution,2-1,2,1
694,1999-08-20,1999,LA Galaxy,New York Red Bulls,4-1,4,1
695,1999-08-20,1999,Miami Fusion,DC United,2-3,2,3
696,1999-08-21,1999,Columbus Crew,Tampa Bay Mutiny,1-2,1,2
697,1999-08-21,1999,FC Dallas,Chicago Fire,4-3,4,3
698,1999-08-24,1999,Chicago Fire,Sporting Kansas City,2-0,2,0
699,1999-08-24,1999,DC United,Miami Fusion,3-1,3,1
700,1999-08-24,1999,New York Red Bulls,New England Revolution,1-2,1,2
701,1999-08-26,1999,Tampa Bay Mutiny,Columbus Crew,2-1,2,1
702,1999-08-27,1999,Chicago Fire,New England Revolution,2-1,2,1
703,1999-08-27,1999,Colorado Rapids,DC United,0-1,0,1
704,1999-08-27,1999,FC Dallas,LA Galaxy,1-0,1,0
705,1999-08-27,1999,San Jose Earthquakes,New York Red Bulls,2-1,2,1
706,1999-08-28,1999,Sporting Kansas City,Miami Fusion,2-0,2,0
707,1999-08-31,1999,LA Galaxy,San Jose Earthquakes,3-1,3,1
708,1999-09-03,1999,Columbus Crew,Colorado Rapids,2-1,2,1
709,1999-09-03,1999,DC United,FC Dallas,4-1,4,1
710,1999-09-03,1999,San Jose Earthquakes,Sporting Kansas City,2-0,2,0
711,1999-09-03,1999,Miami Fusion,LA Galaxy,1-2,1,2
712,1999-09-03,1999,New England Revolution,Tampa Bay Mutiny,1-5,1,5
713,1999-09-03,1999,New York Red Bulls,Chicago Fire,1-2,1,2
714,1999-09-07,1999,New England Revolution,Sporting Kansas City,3-2,3,2
715,1999-09-10,1999,Colorado Rapids,Sporting Kansas City,1-0,1,0
716,1999-09-10,1999,FC Dallas,San Jose Earthquakes,1-0,1,0
717,1999-09-10,1999,LA Galaxy,Chicago Fire,1-0,1,0
718,1999-09-10,1999,Miami Fusion,New England Revolution,2-1,2,1
719,1999-09-10,1999,Tampa Bay Mutiny,DC United,1-2,1,2
720,1999-09-11,1999,Columbus Crew,New York Red Bulls,1-2,1,2
721,1999-09-17,1999,Colorado Rapids,LA Galaxy,1-0,1,0
722,1999-09-17,1999,DC United,New York Red Bulls,2-1,2,1
723,1999-09-17,1999,New England Revolution,Columbus Crew,0-1,0,1
724,1999-09-17,1999,Sporting Kansas City,FC Dallas,1-2,1,2
725,1999-09-18,1999,Chicago Fire,Tampa Bay Mutiny,2-1,2,1
726,1999-09-18,1999,San Jose Earthquakes,Miami Fusion,6-1,6,1
727,1999-09-21,1999,New York Red Bulls,San Jose Earthquakes,1-2,1,2
728,1999-09-22,1999,Chicago Fire,Columbus Crew,1-2,1,2
729,1999-09-23,1999,New England Revolution,FC Dallas,0-1,0,1
730,1999-09-24,1999,LA Galaxy,DC United,0-2,0,2
731,1999-09-24,1999,Tampa Bay Mutiny,New York Red Bulls,1-2,1,2
732,1999-09-24,1999,Sporting Kansas City,Colorado Rapids,0-1,0,1
733,1999-09-25,1999,Columbus Crew,Miami Fusion,2-1,2,1
734,1999-09-25,1999,San Jose Earthquakes,Chicago Fire,2-0,2,0
735,1999-09-28,1999,LA Galaxy,Colorado Rapids,4-0,4,0
736,1999-09-30,1999,Colorado Rapids,San Jose Earthquakes,1-0,1,0
737,1999-10-01,1999,New England Revolution,New York Red Bulls,2-1,2,1
738,1999-10-02,1999,FC Dallas,LA Galaxy,4-3,4,3
739,1999-10-02,1999,Miami Fusion,Columbus Crew,4-1,4,1
740,1999-10-05,1999,Colorado Rapids,Chicago Fire,0-1,0,1
741,1999-10-05,1999,DC United,Tampa Bay Mutiny,2-4,2,4
742,1999-10-05,1999,San Jose Earthquakes,Sporting Kansas City,1-0,1,0
743,1999-10-08,1999,DC United,New England Revolution,1-2,1,2
744,1999-10-08,1999,Miami Fusion,Colorado Rapids,2-0,2,0
745,1999-10-08,1999,Sporting Kansas City,LA Galaxy,0-1,0,1
746,1999-10-09,1999,Columbus Crew,Chicago Fire,2-3,2,3
747,1999-10-09,1999,Tampa Bay Mutiny,FC Dallas,1-2,1,2
748,1999-10-15,1999,DC United,Miami Fusion,2-0,2,0
749,1999-10-15,1999,FC Dallas,Chicago Fire,2-1,2,1
750,1999-10-16,1999,Columbus Crew,Tampa Bay Mutiny,2-0,2,0
751,1999-10-16,1999,LA Galaxy,Colorado Rapids,3-0,3,0
752,1999-10-21,1999,Tampa Bay Mutiny,Columbus Crew,0-2,0,2
753,1999-10-22,1999,Chicago Fire,FC Dallas,4-0,4,0
